date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:01	8984/8984	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:20:59%20GMT	http://gbadev.org/demos.php?listby=category&category=Platform	G:/GBADEV.ORG/gbadev/gbadev.org/demos85f2.html	(from http://gbadev.org/demos.php?listby=category)
14:21:01	7485/7485	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:00%20GMT	http://gbadev.org/demos.php?listby=category&category=Adventure	G:/GBADEV.ORG/gbadev/gbadev.org/demos7ade.html	(from http://gbadev.org/demos.php?listby=category)
14:21:01	10064/10064	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:00%20GMT	http://gbadev.org/demos.php?listby=category&category=Misc	G:/GBADEV.ORG/gbadev/gbadev.org/demosf534.html	(from http://gbadev.org/demos.php?listby=category)
14:21:02	8220/8220	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:00%20GMT	http://gbadev.org/demos.php?listby=category&category=Arcade	G:/GBADEV.ORG/gbadev/gbadev.org/demosf546.html	(from http://gbadev.org/demos.php?listby=category)
14:21:02	7574/7574	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:01%20GMT	http://gbadev.org/demos.php?listby=category&category=Strategy	G:/GBADEV.ORG/gbadev/gbadev.org/demosaf8c.html	(from http://gbadev.org/demos.php?listby=category)
14:21:02	3040598/3040598	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:21:44%20GMT	http://gbadev.org/download.php?section=games&ID=1271	G:/GBADEV.ORG/gbadev/gbadev.org/2004Mbitee55.zip	(from http://gbadev.org/demos.php?showinfo=1271)
14:21:02	7497/7497	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:01%20GMT	http://gbadev.org/demos.php?listby=category&category=RPG	G:/GBADEV.ORG/gbadev/gbadev.org/demose726.html	(from http://gbadev.org/demos.php?listby=category)
14:21:03	7392/7392	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:01%20GMT	http://gbadev.org/demos.php?listby=category&category=Racing	G:/GBADEV.ORG/gbadev/gbadev.org/demos4170.html	(from http://gbadev.org/demos.php?listby=category)
14:21:03	8008/8008	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:02%20GMT	http://gbadev.org/demos.php?listby=category&category=Tool	G:/GBADEV.ORG/gbadev/gbadev.org/demos5c97.html	(from http://gbadev.org/demos.php?listby=category)
14:21:04	6847/6847	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:02%20GMT	http://gbadev.org/demos.php?listby=category&category=Sports	G:/GBADEV.ORG/gbadev/gbadev.org/demos56be.html	(from http://gbadev.org/demos.php?listby=category)
14:21:04	6921/6921	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:02%20GMT	http://gbadev.org/demos.php?showinfo=1336	G:/GBADEV.ORG/gbadev/gbadev.org/demos2aa5.html	(from http://gbadev.org/demos.php?listby=name)
14:21:04	6964/6964	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:03%20GMT	http://gbadev.org/demos.php?showinfo=509	G:/GBADEV.ORG/gbadev/gbadev.org/demosee0a.html	(from http://gbadev.org/demos.php?listby=name)
14:21:05	6912/6912	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:03%20GMT	http://gbadev.org/demos.php?showinfo=1298	G:/GBADEV.ORG/gbadev/gbadev.org/demos6ab3.html	(from http://gbadev.org/demos.php?listby=name)
14:21:05	7055/7055	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:04%20GMT	http://gbadev.org/demos.php?showinfo=1418	G:/GBADEV.ORG/gbadev/gbadev.org/demos5fb4.html	(from http://gbadev.org/demos.php?listby=name)
14:21:05	7130/7130	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:04%20GMT	http://gbadev.org/demos.php?showinfo=347	G:/GBADEV.ORG/gbadev/gbadev.org/demos8081.html	(from http://gbadev.org/demos.php?listby=name)
14:21:06	7388/7388	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:04%20GMT	http://gbadev.org/demos.php?showinfo=263	G:/GBADEV.ORG/gbadev/gbadev.org/demosff0e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:07	6959/6959	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:05%20GMT	http://gbadev.org/demos.php?showinfo=619	G:/GBADEV.ORG/gbadev/gbadev.org/demos8de1.html	(from http://gbadev.org/demos.php?listby=name)
14:21:07	7413/7413	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:06%20GMT	http://gbadev.org/demos.php?showinfo=486	G:/GBADEV.ORG/gbadev/gbadev.org/demos5ad8.html	(from http://gbadev.org/demos.php?listby=name)
14:21:07	7316/7316	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:06%20GMT	http://gbadev.org/demos.php?showinfo=323	G:/GBADEV.ORG/gbadev/gbadev.org/demos44a1.html	(from http://gbadev.org/demos.php?listby=name)
14:21:08	7203/7203	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:06%20GMT	http://gbadev.org/demos.php?showinfo=554	G:/GBADEV.ORG/gbadev/gbadev.org/demosd6ff.html	(from http://gbadev.org/demos.php?listby=name)
14:21:08	6964/6964	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:07%20GMT	http://gbadev.org/demos.php?showinfo=527	G:/GBADEV.ORG/gbadev/gbadev.org/demos9d02.html	(from http://gbadev.org/demos.php?listby=name)
14:21:08	7063/7063	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:07%20GMT	http://gbadev.org/demos.php?showinfo=309	G:/GBADEV.ORG/gbadev/gbadev.org/demos91e6.html	(from http://gbadev.org/demos.php?listby=name)
14:21:09	6870/6870	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:07%20GMT	http://gbadev.org/demos.php?showinfo=620	G:/GBADEV.ORG/gbadev/gbadev.org/demos38fb.html	(from http://gbadev.org/demos.php?listby=name)
14:21:09	7019/7019	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:08%20GMT	http://gbadev.org/demos.php?showinfo=1385	G:/GBADEV.ORG/gbadev/gbadev.org/demos6c54.html	(from http://gbadev.org/demos.php?listby=name)
14:21:09	7059/7059	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:08%20GMT	http://gbadev.org/demos.php?showinfo=1307	G:/GBADEV.ORG/gbadev/gbadev.org/demosc15e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:10	7164/7164	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:08%20GMT	http://gbadev.org/demos.php?showinfo=448	G:/GBADEV.ORG/gbadev/gbadev.org/demos4eca.html	(from http://gbadev.org/demos.php?listby=name)
14:21:10	7001/7001	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:09%20GMT	http://gbadev.org/demos.php?showinfo=642	G:/GBADEV.ORG/gbadev/gbadev.org/demosd9e3.html	(from http://gbadev.org/demos.php?listby=name)
14:21:11	7499/7499	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:09%20GMT	http://gbadev.org/demos.php?showinfo=1280	G:/GBADEV.ORG/gbadev/gbadev.org/demos3294.html	(from http://gbadev.org/demos.php?listby=name)
14:21:11	7222/7222	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:09%20GMT	http://gbadev.org/demos.php?showinfo=615	G:/GBADEV.ORG/gbadev/gbadev.org/demos37c5.html	(from http://gbadev.org/demos.php?listby=name)
14:21:11	7058/7058	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:10%20GMT	http://gbadev.org/demos.php?showinfo=654	G:/GBADEV.ORG/gbadev/gbadev.org/demos9d97.html	(from http://gbadev.org/demos.php?listby=name)
14:21:12	7030/7030	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:10%20GMT	http://gbadev.org/demos.php?showinfo=452	G:/GBADEV.ORG/gbadev/gbadev.org/demosd62d.html	(from http://gbadev.org/demos.php?listby=name)
14:21:12	7012/7012	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:11%20GMT	http://gbadev.org/demos.php?showinfo=240	G:/GBADEV.ORG/gbadev/gbadev.org/demos0d0b.html	(from http://gbadev.org/demos.php?listby=name)
14:21:12	7047/7047	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:11%20GMT	http://gbadev.org/demos.php?showinfo=338	G:/GBADEV.ORG/gbadev/gbadev.org/demos6e6f.html	(from http://gbadev.org/demos.php?listby=name)
14:21:13	7043/7043	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:11%20GMT	http://gbadev.org/demos.php?showinfo=412	G:/GBADEV.ORG/gbadev/gbadev.org/demos705e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:13	7760/7760	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:12%20GMT	http://gbadev.org/demos.php?showinfo=541	G:/GBADEV.ORG/gbadev/gbadev.org/demos2d7b.html	(from http://gbadev.org/demos.php?listby=name)
14:21:13	6896/6896	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:12%20GMT	http://gbadev.org/demos.php?showinfo=516	G:/GBADEV.ORG/gbadev/gbadev.org/demos3940.html	(from http://gbadev.org/demos.php?listby=name)
14:21:14	7710/7710	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:12%20GMT	http://gbadev.org/demos.php?showinfo=297	G:/GBADEV.ORG/gbadev/gbadev.org/demos3f95.html	(from http://gbadev.org/demos.php?listby=name)
14:21:14	7080/7080	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:13%20GMT	http://gbadev.org/demos.php?showinfo=662	G:/GBADEV.ORG/gbadev/gbadev.org/demosb72e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:14	7195/7195	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:13%20GMT	http://gbadev.org/demos.php?showinfo=357	G:/GBADEV.ORG/gbadev/gbadev.org/demos832a.html	(from http://gbadev.org/demos.php?listby=name)
14:21:15	7267/7267	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:13%20GMT	http://gbadev.org/demos.php?showinfo=626	G:/GBADEV.ORG/gbadev/gbadev.org/demosd03d.html	(from http://gbadev.org/demos.php?listby=name)
14:21:15	7222/7222	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:14%20GMT	http://gbadev.org/demos.php?showinfo=304	G:/GBADEV.ORG/gbadev/gbadev.org/demos9d3e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:15	7009/7009	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:14%20GMT	http://gbadev.org/demos.php?showinfo=236	G:/GBADEV.ORG/gbadev/gbadev.org/demosf75b.html	(from http://gbadev.org/demos.php?listby=name)
14:21:16	6902/6902	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:14%20GMT	http://gbadev.org/demos.php?showinfo=576	G:/GBADEV.ORG/gbadev/gbadev.org/demosd33a.html	(from http://gbadev.org/demos.php?listby=name)
14:21:16	7147/7147	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:15%20GMT	http://gbadev.org/demos.php?showinfo=1323	G:/GBADEV.ORG/gbadev/gbadev.org/demosa777.html	(from http://gbadev.org/demos.php?listby=name)
14:21:16	7293/7293	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:15%20GMT	http://gbadev.org/demos.php?showinfo=495	G:/GBADEV.ORG/gbadev/gbadev.org/demos4a2e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:17	7185/7185	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:15%20GMT	http://gbadev.org/demos.php?showinfo=222	G:/GBADEV.ORG/gbadev/gbadev.org/demos6e2e.html	(from http://gbadev.org/demos.php?listby=name)
14:21:17	8112/8112	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:16%20GMT	http://gbadev.org/demos.php?showinfo=1340	G:/GBADEV.ORG/gbadev/gbadev.org/demos0f40.html	(from http://gbadev.org/demos.php?listby=name)
14:21:18	7200/7200	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:16%20GMT	http://gbadev.org/demos.php?showinfo=1436	G:/GBADEV.ORG/gbadev/gbadev.org/demosa6e5.html	(from http://gbadev.org/demos.php?listby=name)
14:21:18	7044/7044	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:16%20GMT	http://gbadev.org/demos.php?showinfo=224	G:/GBADEV.ORG/gbadev/gbadev.org/demosd023.html	(from http://gbadev.org/demos.php?listby=name)
14:21:18	10111/10111	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:17%20GMT	http://gbadev.org/demos.php?listby=name&offset=50	G:/GBADEV.ORG/gbadev/gbadev.org/demos1815.html	(from http://gbadev.org/demos.php?listby=name)
14:21:19	7501/7501	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:17%20GMT	http://gbadev.org/demos.php?showinfo=1475	G:/GBADEV.ORG/gbadev/gbadev.org/demos3f68.html	(from http://gbadev.org/demos.php?listby=date)
14:21:19	7539/7539	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:17%20GMT	http://gbadev.org/demos.php?showinfo=1471	G:/GBADEV.ORG/gbadev/gbadev.org/demos9229.html	(from http://gbadev.org/demos.php?listby=date)
14:21:19	7481/7481	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:18%20GMT	http://gbadev.org/demos.php?showinfo=1461	G:/GBADEV.ORG/gbadev/gbadev.org/demosb201.html	(from http://gbadev.org/demos.php?listby=date)
14:21:20	7662/7662	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:18%20GMT	http://gbadev.org/demos.php?showinfo=1445	G:/GBADEV.ORG/gbadev/gbadev.org/demoscba5.html	(from http://gbadev.org/demos.php?listby=date)
14:21:20	7212/7212	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:19%20GMT	http://gbadev.org/demos.php?showinfo=1442	G:/GBADEV.ORG/gbadev/gbadev.org/demos539c.html	(from http://gbadev.org/demos.php?listby=date)
14:21:21	7060/7060	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:19%20GMT	http://gbadev.org/demos.php?showinfo=1440	G:/GBADEV.ORG/gbadev/gbadev.org/demos799e.html	(from http://gbadev.org/demos.php?listby=date)
14:21:21	7011/7011	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:19%20GMT	http://gbadev.org/demos.php?showinfo=1438	G:/GBADEV.ORG/gbadev/gbadev.org/demos6a39.html	(from http://gbadev.org/demos.php?listby=date)
14:21:21	8565/8565	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:20%20GMT	http://gbadev.org/demos.php?showinfo=1435	G:/GBADEV.ORG/gbadev/gbadev.org/demosfa26.html	(from http://gbadev.org/demos.php?listby=date)
14:21:21	2030808/2030808	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:21:50%20GMT	http://gbadev.org/download.php?section=demos&ID=1276	G:/GBADEV.ORG/gbadev/gbadev.org/bulletgba-5.0.rom.gba26ff.zip	(from http://gbadev.org/demos.php?showinfo=1276)
14:21:21	7767/7767	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:20%20GMT	http://gbadev.org/demos.php?showinfo=1434	G:/GBADEV.ORG/gbadev/gbadev.org/demos8e9f.html	(from http://gbadev.org/demos.php?listby=date)
14:21:22	7731/7731	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:20%20GMT	http://gbadev.org/demos.php?showinfo=1433	G:/GBADEV.ORG/gbadev/gbadev.org/demosee26.html	(from http://gbadev.org/demos.php?listby=date)
14:21:22	8877/8877	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:21%20GMT	http://gbadev.org/demos.php?showinfo=1432	G:/GBADEV.ORG/gbadev/gbadev.org/demose7b0.html	(from http://gbadev.org/demos.php?listby=date)
14:21:22	7608/7608	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:21%20GMT	http://gbadev.org/demos.php?showinfo=1427	G:/GBADEV.ORG/gbadev/gbadev.org/demosff35.html	(from http://gbadev.org/demos.php?listby=date)
14:21:23	7066/7066	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:21%20GMT	http://gbadev.org/demos.php?showinfo=1417	G:/GBADEV.ORG/gbadev/gbadev.org/demos24a6.html	(from http://gbadev.org/demos.php?listby=date)
14:21:23	7052/7052	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:22%20GMT	http://gbadev.org/demos.php?showinfo=1416	G:/GBADEV.ORG/gbadev/gbadev.org/demos71b1.html	(from http://gbadev.org/demos.php?listby=date)
14:21:23	7088/7088	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:22%20GMT	http://gbadev.org/demos.php?showinfo=1415	G:/GBADEV.ORG/gbadev/gbadev.org/demoscbbb.html	(from http://gbadev.org/demos.php?listby=date)
14:21:24	7056/7056	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:22%20GMT	http://gbadev.org/demos.php?showinfo=1414	G:/GBADEV.ORG/gbadev/gbadev.org/demos306b.html	(from http://gbadev.org/demos.php?listby=date)
14:21:24	7073/7073	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:23%20GMT	http://gbadev.org/demos.php?showinfo=1413	G:/GBADEV.ORG/gbadev/gbadev.org/demose47a.html	(from http://gbadev.org/demos.php?listby=date)
14:21:24	7008/7008	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:23%20GMT	http://gbadev.org/demos.php?showinfo=1412	G:/GBADEV.ORG/gbadev/gbadev.org/demos9325.html	(from http://gbadev.org/demos.php?listby=date)
14:21:24	7026/7026	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:23%20GMT	http://gbadev.org/demos.php?showinfo=1411	G:/GBADEV.ORG/gbadev/gbadev.org/demos65a2.html	(from http://gbadev.org/demos.php?listby=date)
14:21:25	7015/7015	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:23%20GMT	http://gbadev.org/demos.php?showinfo=1410	G:/GBADEV.ORG/gbadev/gbadev.org/demosd424.html	(from http://gbadev.org/demos.php?listby=date)
14:21:25	7000/7000	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:24%20GMT	http://gbadev.org/demos.php?showinfo=1409	G:/GBADEV.ORG/gbadev/gbadev.org/demose032.html	(from http://gbadev.org/demos.php?listby=date)
14:21:25	7036/7036	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:24%20GMT	http://gbadev.org/demos.php?showinfo=1408	G:/GBADEV.ORG/gbadev/gbadev.org/demos50f5.html	(from http://gbadev.org/demos.php?listby=date)
14:21:26	7055/7055	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:24%20GMT	http://gbadev.org/demos.php?showinfo=1407	G:/GBADEV.ORG/gbadev/gbadev.org/demoscf52.html	(from http://gbadev.org/demos.php?listby=date)
14:21:26	7041/7041	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:25%20GMT	http://gbadev.org/demos.php?showinfo=1406	G:/GBADEV.ORG/gbadev/gbadev.org/demos0efa.html	(from http://gbadev.org/demos.php?listby=date)
14:21:26	7019/7019	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:25%20GMT	http://gbadev.org/demos.php?showinfo=1405	G:/GBADEV.ORG/gbadev/gbadev.org/demos3c6a.html	(from http://gbadev.org/demos.php?listby=date)
14:21:27	7023/7023	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:25%20GMT	http://gbadev.org/demos.php?showinfo=1404	G:/GBADEV.ORG/gbadev/gbadev.org/demos8706.html	(from http://gbadev.org/demos.php?listby=date)
14:21:27	7003/7003	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:26%20GMT	http://gbadev.org/demos.php?showinfo=1403	G:/GBADEV.ORG/gbadev/gbadev.org/demos82de.html	(from http://gbadev.org/demos.php?listby=date)
14:21:27	7022/7022	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:26%20GMT	http://gbadev.org/demos.php?showinfo=1402	G:/GBADEV.ORG/gbadev/gbadev.org/demos7030.html	(from http://gbadev.org/demos.php?listby=date)
14:21:28	7030/7030	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:26%20GMT	http://gbadev.org/demos.php?showinfo=1401	G:/GBADEV.ORG/gbadev/gbadev.org/demos653e.html	(from http://gbadev.org/demos.php?listby=date)
14:21:28	6926/6926	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:27%20GMT	http://gbadev.org/demos.php?showinfo=1400	G:/GBADEV.ORG/gbadev/gbadev.org/demos6c91.html	(from http://gbadev.org/demos.php?listby=date)
14:21:28	7047/7047	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:27%20GMT	http://gbadev.org/demos.php?showinfo=1398	G:/GBADEV.ORG/gbadev/gbadev.org/demos1481.html	(from http://gbadev.org/demos.php?listby=date)
14:21:28	7083/7083	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:27%20GMT	http://gbadev.org/demos.php?showinfo=1397	G:/GBADEV.ORG/gbadev/gbadev.org/demos1fe5.html	(from http://gbadev.org/demos.php?listby=date)
14:21:29	6900/6900	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:27%20GMT	http://gbadev.org/demos.php?showinfo=1396	G:/GBADEV.ORG/gbadev/gbadev.org/demos75ab.html	(from http://gbadev.org/demos.php?listby=date)
14:21:29	6892/6892	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:28%20GMT	http://gbadev.org/demos.php?showinfo=1395	G:/GBADEV.ORG/gbadev/gbadev.org/demosba7d.html	(from http://gbadev.org/demos.php?listby=date)
14:21:29	6926/6926	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:28%20GMT	http://gbadev.org/demos.php?showinfo=1394	G:/GBADEV.ORG/gbadev/gbadev.org/demos3d16.html	(from http://gbadev.org/demos.php?listby=date)
14:21:30	6887/6887	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:28%20GMT	http://gbadev.org/demos.php?showinfo=1393	G:/GBADEV.ORG/gbadev/gbadev.org/demos958b.html	(from http://gbadev.org/demos.php?listby=date)
14:21:30	7046/7046	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:29%20GMT	http://gbadev.org/demos.php?showinfo=1392	G:/GBADEV.ORG/gbadev/gbadev.org/demos36c6.html	(from http://gbadev.org/demos.php?listby=date)
14:21:30	6957/6957	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:29%20GMT	http://gbadev.org/demos.php?showinfo=1391	G:/GBADEV.ORG/gbadev/gbadev.org/demose12d.html	(from http://gbadev.org/demos.php?listby=date)
14:21:31	7030/7030	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:29%20GMT	http://gbadev.org/demos.php?showinfo=1390	G:/GBADEV.ORG/gbadev/gbadev.org/demosde6d.html	(from http://gbadev.org/demos.php?listby=date)
14:21:31	10242/10242	---M-Z	200	added ('OK')	text/html	date:Sat,%2005%20Jan%202019%2022:21:30%20GMT	http://gbadev.org/demos.php?listby=date&offset=50	G:/GBADEV.ORG/gbadev/gbadev.org/demosd201.html	(from http://gbadev.org/demos.php?listby=date)
14:21:37	59605/59605	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:02%20GMT	http://gbadev.org/download.php?section=documentation&ID=18	G:/GBADEV.ORG/gbadev/gbadev.org/ARM_Developement_Systems_FAQ0416.zip	(from http://gbadev.org/docs.php?showinfo=18)
14:21:39	1648/1648	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:04%20GMT	http://gbadev.org/download.php?section=documentation&ID=3	G:/GBADEV.ORG/gbadev/gbadev.org/easy_doc6425.zip	(from http://gbadev.org/docs.php?showinfo=3)
14:21:40	4697/4697	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:04%20GMT	http://gbadev.org/download.php?section=documentation&ID=6	G:/GBADEV.ORG/gbadev/gbadev.org/newbieguide6b15.zip	(from http://gbadev.org/docs.php?showinfo=6)
14:21:41	4936/4936	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:02%20GMT	http://gbadev.org/download.php?section=documentation&ID=7	G:/GBADEV.ORG/gbadev/gbadev.org/AgentQ_GBASpec14d5.zip	(from http://gbadev.org/docs.php?showinfo=7)
14:21:44	15352/15352	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:02%20GMT	http://gbadev.org/download.php?section=documentation&ID=4	G:/GBADEV.ORG/gbadev/gbadev.org/GBAQRG4b96.zip	(from http://gbadev.org/docs.php?showinfo=4)
14:21:49	113299/113299	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:08%20GMT	http://gbadev.org/download.php?section=documentation&ID=19	G:/GBADEV.ORG/gbadev/gbadev.org/thumbref31f6.zip	(from http://gbadev.org/docs.php?showinfo=19)
14:21:49	1026/1026	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:04%20GMT	http://gbadev.org/download.php?section=documentation&ID=27	G:/GBADEV.ORG/gbadev/gbadev.org/armthumb-romram87ae.zip	(from http://gbadev.org/docs.php?showinfo=27)
14:21:52	10182/10182	---M--	200	added ('OK')	application/octet-stream	date:Thu,%2029%20Jan%202009%2014:22:04%20GMT	http://gbadev.org/download.php?section=documentation&ID=28	G:/GBADEV.ORG/gbadev/gbadev.org/gbagfxa6ad.zip	(from http://gbadev.org/docs.php?showinfo=28)
